thread,a,tentativa,medicao,binario,fase,r,x,f1,f2,tempo,tempo_hadamard,tempo_modexp,tempo_qft,success
1,187,11,169,10101001,0.165039,103,-531,1,1,0.0722018,0.0023511,0.0024311,0.0022744,0
5,337,12,669,10011101,0.65332,75,-531,1,1,0.114327,0.0027901,0.002688,0.0026188,0
0,64,12,65,01000001,0.0634766,520,-531,1,1,0.1006,0.0025518,0.0025226,0.0024273,0
6,435,12,176,10110000,0.171875,64,-531,1,1,0.110543,0.0025782,0.0025104,0.0025408,0
10,54,11,1012,11110100,0.988281,256,-531,1,1,0.103608,0.0019768,0.0021936,0.0024707,0
3,438,13,238,11101110,0.232422,512,-531,1,1,0.10429,0.0023723,0.0023786,0.0024201,0
4,10,14,602,01011010,0.587891,512,-531,1,1,0.0702215,0.0025303,0.0027688,0.0035562,0
2,350,11,125,01111101,0.12207,213,-531,1,1,0.102499,0.0023702,0.0021871,0.002172,0
1,187,12,387,10000011,0.37793,299,-531,1,1,0.105597,0.0026599,0.0023625,0.0021679,0
0,64,13,157,10011101,0.15332,437,-531,1,1,0.0939874,0.0025753,0.0023773,0.0027102,0
5,337,13,477,11011101,0.46582,395,-531,1,1,0.103617,0.0026013,0.0027949,0.0027129,0
3,438,14,794,00011010,0.775391,512,-531,1,1,0.0844428,0.002528,0.0022451,0.0023981,0
6,435,13,478,11011110,0.466797,512,-531,1,1,0.111263,0.0027589,0.0027492,0.0027523,0
10,54,12,314,00111010,0.306641,512,-531,1,1,0.0921636,0.0024505,0.002551,0.0029487,0
4,10,15,3,00000011,0.00292969,341,-531,1,1,0.0954561,0.0031667,0.0030481,0.0026965,0
2,350,12,350,01011110,0.341797,512,-531,1,1,0.085325,0.0024312,0.0025358,0.0026407,0
1,187,13,834,01000010,0.814453,512,-531,1,1,0.0833796,0.0016306,0.0015447,0.0017893,0
0,64,14,825,00111001,0.805664,530,-531,1,1,0.0934288,0.0021666,0.0020428,0.0020734,0
3,438,15,94,01011110,0.0917969,512,-531,1,1,0.0867904,0.0026293,0.0017971,0.0019736,0
10,54,13,336,01010000,0.328125,64,-531,1,1,0.0820713,0.003588,0.0022779,0.0015816,0
5,337,14,325,01000101,0.317383,397,-531,1,1,0.0978849,0.002519,0.002576,0.002596,0
6,435,14,348,01011100,0.339844,256,-531,1,1,0.102464,0.0015823,0.0022138,0.002363,0
2,350,13,315,00111011,0.307617,530,-531,1,1,0.106766,0.0024903,0.003113,0.0030869,0
0,64,15,19,00010011,0.0185547,485,-531,1,1,0.0827025,0.0016431,0.0016634,0.0016946,0
1,187,14,243,11110011,0.237305,59,-531,1,1,0.0974736,0.002199,0.0027643,0.0023459,0
5,337,15,682,10101010,0.666016,512,-531,1,1,0.0817692,0.0021708,0.0021169,0.0021389,0
10,54,14,998,11100110,0.974609,512,-531,1,1,0.0904397,0.0015343,0.0015764,0.002093,0
6,435,15,24,00011000,0.0234375,128,-531,1,1,0.0914789,0.0025535,0.0027825,0.0026974,0
2,350,14,393,10001001,0.383789,185,-531,1,1,0.115015,0.0023491,0.0023446,0.0023071,0
1,187,15,683,10101011,0.666992,532,-531,1,1,0.0993502,0.0021146,0.0021271,0.0014972,0
10,54,15,472,11011000,0.460938,128,-531,1,1,0.0683854,0.0015205,0.0015254,0.0015468,0
2,350,15,154,10011010,0.150391,512,-531,1,1,0.0720864,0.0015336,0.0015058,0.0015078,0
